Unnamed: 0	Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd	lsdamR	saundershwR	ptclaireR	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	saunderstwR	cornwallR	summerstownR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	kingstonLevel	stlouisFlow	flowRegime	alexbayLevel	brockvilleLevel	ogdensburgLevel	cardinalLevel	iroquoishwLevel	iroquoistwLevel	morrisburgLevel	longsaultLevel	saundershwLevel	saunderstwLevel	cornwallLevel	summerstownLevel	lerybeauharnoisLevel	ptclaireLevel	jetty1Level	stlambertLevel	varennesLevel	sorelLevel	lacstpierreLevel	maskinongeLevel	troisrivieresLevel	batiscanLevel	freshetIndicator
2512	2513	2074	5	17	8238	2399	5839	1151	0	0.980413223	0.974123967	1.003743802	1.003950495	0.983633663	0.984920792	0.981910891	0.984079208	0.988930693	0.929118812	0.866762376	1.003990099	1.006227723	1.01160396	1.017683168	1.017683168	1.00680198	1436.6904316096002	1411.4906696515163	1519.7421711055229	1570.114488835105	5716.0	5858.199176740401	5834.4511675304	5857.49248021034	1617.1020716960002	1752.9014651424673	1696.9625414514835	1539.0049297361631	7152.690431609601	7269.689846391917	7354.193338635923	7427.606969045444	6467.319883895236	-1.0	3.0	74.69	617.0	74.66	778.7102071696	RC2	74.58	74.5	74.46	74.12	74.01	73.99	73.85	73.72	73.7	47.75	46.76	46.62	20.99	20.99	6.0	5.76	5.28	4.45	4.05	4.05	3.64	2.92	1.0
2513	2514	2074	5	18	8295	2217	6078	977	0	0.976966942	0.970173554	1.003570248	1.020257426	0.987920792	0.989019802	0.985376238	0.989069307	0.989584158	0.932990099	0.878732673	0.999415842	1.003445545	1.007633663	1.019673267	1.019673267	1.006277228	1868.2027908096	1880.1705623678365	1827.866136017249	1816.0432159921727	5839.0	5834.4511675304	5846.571988480399	5835.988859381691	1348.231646496	1412.467241983827	1329.1450678788324	1206.825338323872	7707.202790809601	7714.6217298982365	7674.438124497648	7652.032075373864	6478.365929819662	-1.0	3.0	74.76	631.0	74.73	765.8231646496	RC2	74.65	74.56	74.52	74.18	74.06	74.04	73.89	73.77	73.75	47.8	46.78	46.63	20.94	20.94	5.92	5.68	5.2	4.38	3.98	3.98	3.57	2.87	1.0
2514	2515	2074	5	19	7892	1893	5999	871	0	0.981157025	0.974338843	1.003652893	1.010970297	0.986980198	0.987970297	0.984475248	0.987772277	0.989970297	0.938118812	0.882326733	1.001455446	1.005653465	1.010623762	1.024287129	1.024287129	1.016168317	2045.7097178496	1958.50644254102	1909.4674717145135	1802.13679579093	6078.0	5846.571988480399	5974.5194352904	5931.011850438051	1090.1639264960002	1102.5559474798274	1039.6803570384598	939.3265247937344	8123.709717849601	7805.078431021419	7883.9869070049135	7733.148646228981	6462.871090968576	-1.0	3.0	74.81	643.0	74.78	752.0163926496	RC2	74.7	74.61	74.57	74.22	74.1	74.07	73.92	73.79	73.77	47.85	46.8	46.64	20.9	20.9	5.85	5.61	5.14	4.33	3.93	3.93	3.52	2.83	1.0
2515	2516	2074	5	20	8503	2439	6064	921	0	0.981553719	0.975975207	1.000892562	1.019227723	0.991138614	0.99150495	0.988613861	0.993653465	0.987277228	0.927039604	0.866029703	0.994188119	0.998178218	1.002712871	1.023643564	1.023643564	1.02450495	1886.0304104496	1852.2707860089804	1761.233969289587	1667.6514386985243	5999.0	5974.5194352904	6017.7129033904	5886.93068829358	912.277826496	905.9089994598272	840.6491875074958	773.0430871510192	7885.0304104496	7826.79022129938	7778.946872679988	7554.582126992104	6461.857690917798	-1.0	3.0	74.88	653.0	74.85	744.2277826496	RC2	74.77	74.68	74.64	74.28	74.16	74.13	73.98	73.86	73.83	47.88	46.8	46.64	20.86	20.86	5.78	5.55	5.08	4.27	3.87	3.87	3.46	2.78	1.0
2516	2517	2074	6	21	7897	1882	6015	985	0	0.981826446	0.975586777	0.998801653	1.006069307	0.986980198	0.986980198	0.983227723	0.989653465	0.988029703	0.931039604	0.883792079	0.986009901	0.990158416	0.986158416	0.996673267	0.996673267	0.996138614	2114.7101532096003	1968.346052682876	1815.7626362070864	1621.5627720252571	6064.0	6017.7129033904	5937.8272335004	5913.57177447886	913.481590496	845.9729513646273	776.970197193643	717.326559759864	8178.7101532096	7986.058956073277	7753.589869707487	7535.134546504118	6464.707734939992	-1.0	3.0	74.93	647.0	74.9	738.3481590496	RC2-	74.82	74.74	74.7	74.36	74.24	74.11	73.94	73.8	73.783	47.86	46.8	46.64	20.84	20.84	5.75	5.52	5.05	4.25	3.85	3.85	3.44	2.76	1.0
2517	2518	2074	6	22	8269	2127	6142	918	0	0.990743802	0.983669421	0.997842975	1.029287129	1.004623762	1.004643564	0.995128713	1.004049505	0.990168317	0.935881188	0.87929703	0.983752475	0.991019802	0.987	0.986544554	0.986544554	0.99019802	1857.9018139696	1728.6021746395722	1559.232075879202	1497.5927776581927	6015.0	5937.8272335004	5912.0286750304	5938.846689765427	908.065234496	820.6229774854271	749.5273253221214	688.1122305793664	7872.9018139696	7666.429408139973	7471.260750909602	7436.43946742362	6469.9000030976185	-1.0	3.0	74.99	656.0	74.96	746.8065234496	RC2-	74.88	74.79	74.75	74.41	74.29	74.11	73.95	73.81	73.783	47.9	46.81	46.64	20.86	20.86	5.78	5.55	5.08	4.27	3.87	3.87	3.46	2.78	1.0
2518	2519	2074	6	23	7053	1062	5991	1101	0	1.003338843	0.99492562	1.000471074	1.030762376	1.012861386	1.010574257	1.005029703	1.013940594	0.992762376	0.944841584	0.90149505	0.990475248	0.996910891	0.991247525	0.99249505	0.99249505	1.005485149	1856.3161737296	1660.0214990216682	1569.669896063113	1483.8234941059086	6142.0	5912.0286750304	6054.9801593504	5970.101462167692	829.248340896	755.5912204619071	692.5853034165415	628.5449799469625	7998.3161737296	7572.050174052068	7624.650055413513	7453.9249562736	6464.834393219904	-1.0	3.0	75.0	668.0	74.97	750.9248340896	RC2-	74.88	74.79	74.75	74.39	74.26	74.13	73.95	73.81	73.783	47.95	46.83	46.65	20.88	20.88	5.82	5.58	5.11	4.3	3.9	3.9	3.49	2.8	1.0
2519	2520	2074	6	24	6566	625	5941	783	0	1.017471074	1.010206612	1.001471074	1.040128713	1.023465347	1.022574257	1.015039604	1.022960396	0.998306931	0.971188119	0.962346535	0.998415842	1.008158416	1.001841584	1.003435644	1.003435644	1.014485149	1283.0390429696	1272.162617682972	1271.0683590772996	1216.8291665640595	5991.0	6054.9801593504	6015.0203518104	6000.267836968907	991.526010896	858.4547005559073	750.8996509561523	673.5619956047731	7274.0390429696	7327.142777033372	7286.0887108877	7217.0970035329665	6456.108745539786	-1.0	3.0	75.0	669.0	74.97	768.1526010896	RC2-	74.88	74.79	74.75	74.38	74.25	74.13	73.95	73.81	73.783	47.96	46.85	46.67	20.94	20.94	5.92	5.68	5.2	4.38	3.98	3.98	3.57	2.87	1.0
2520	2521	2074	7	25	6315	491	5824	634	0	1.020520661	1.013413223	1.001528926	1.032227723	1.023554455	1.020524752	1.01449505	1.023584158	0.998752475	0.97850495	0.970326733	0.998455446	1.004346535	0.998554455	1.002207921	1.002207921	1.002039604	959.8572878896	1024.6030204420042	1040.5754403132923	1117.8773861403968	5941.0	6015.0203518104	5935.4359223304	5951.972996750155	677.4124178960001	623.6213711133072	579.6743205702869	563.0455413675736	6900.8572878896	7039.623372252404	6976.011362643692	7069.850382890552	6445.477123838376	-1.0	3.0	74.99	669.0	74.96	736.7412417896	RC2-	74.87	74.78	74.74	74.37	74.24	74.13	73.95	73.81	73.783	47.97	46.85	46.67	20.84	20.84	5.75	5.52	5.05	4.25	3.85	3.85	3.44	2.76	1.0
2521	2522	2074	7	26	6799	925	5874	535	0	1.032429752	1.026528926	1.002933884	1.042366337	1.032188119	1.029306931	1.021554455	1.030326733	1.001673267	0.996574257	1.009524752	0.998079208	1.002643564	0.997118812	0.98350495	0.98350495	1.001693069	802.0833516096001	864.9672124035162	992.295408971622	947.7864489708296	5824.0	5935.4359223304	5843.3206206404	5879.738961271932	585.9307098959999	553.176629227707	543.499341992409	527.729875600095	6626.0833516096	6800.403134733916	6835.616029612022	6827.525410242761	6446.174469819859	-1.0	3.0	74.99	667.0	74.96	725.5930709895999	RC2-	74.87	74.78	74.74	74.37	74.24	74.12	73.95	73.81	73.783	47.97	46.86	46.68	20.81	20.81	5.7	5.47	5.0	4.21	3.81	3.81	3.4	2.73	1.0
2522	2523	2074	7	27	6598	796	5802	543	0	1.036256198	1.029520661	1.006338843	1.042435644	1.033336634	1.031475248	1.016059406	1.033029703	1.004554455	1.024821782	1.070475248	1.00749505	1.011752475	1.010673267	1.000346535	1.000346535	1.016227723	923.3034537296	1038.3332447096682	980.7092937906378	917.0390080130104	5874.0	5843.3206206404	5844.794208650401	5817.07747207066	508.958586896	512.4127014391072	504.79860712454655	479.9848324798421	6797.3034537296	6881.653865350068	6825.503502441039	6734.11648008367	6461.145110258029	-1.0	3.0	74.99	668.0	74.96	718.8958586896	RC2-	74.87	74.78	74.74	74.37	74.24	74.13	73.95	73.81	73.783	47.98	46.88	46.7	20.79	20.79	5.67	5.44	4.97	4.18	3.78	3.78	3.37	2.7	1.0
2523	2524	2074	7	28	6579	776	5803	537	0	1.046272727	1.039834711	1.008801653	1.04119802	1.040326733	1.035445545	1.020742574	1.036514851	1.005673267	1.037069307	1.105960396	1.013782178	1.01609901	1.018782178	1.010871287	1.010871287	1.009841584	977.9150255696	933.028401344932	882.941170925446	781.7533971133184	5802.0	5844.794208650401	5793.5743030504	5808.284550420748	541.9674562959999	525.5765066521872	495.3117891385824	489.5700071633803	6779.9150255696	6777.822609995333	6676.515473975846	6590.037947534067	6465.657650589659	-1.0	3.0	74.99	668.0	74.96	722.1967456296	RC2-	74.87	74.78	74.74	74.36	74.23	74.22	74.05	73.89	73.87	47.98	46.89	46.71	20.81	20.81	5.7	5.47	5.0	4.21	3.81	3.81	3.4	2.73	1.0
2524	2525	2074	8	29	6551	748	5803	552	0	1.04646281	1.041421488	1.011	1.051079208	1.044712871	1.040089109	1.025940594	1.040227723	1.008029703	1.061940594	1.158584158	1.018188119	1.02039604	1.020039604	1.00550495	1.00550495	1.000227723	837.1995302096	807.3148753670762	727.6710808391076	656.7606383540755	5803.0	5793.5743030504	5784.5120045404	5771.759316465468	521.263761096	492.2797966795472	487.3334376320165	483.9769355765925	6640.1995302096	6600.889178417476	6512.183085379507	6428.519954819543	6468.93447975004	-1.0	3.0	74.99	668.0	74.96	720.1263761096	RC2-	74.87	74.78	74.74	74.36	74.23	74.21	74.04	73.89	73.87	47.99	46.91	46.72	20.81	20.81	5.7	5.47	5.0	4.21	3.81	3.81	3.4	2.73	1.0
2525	2526	2074	8	30	6171	428	5743	625	0	1.041991736	1.036636364	1.011132231	1.039069307	1.041752475	1.036623762	1.024019802	1.038148515	1.008128713	1.064267327	1.178940594	1.020752475	1.024693069	1.027514851	1.015465347	1.015465347	1.009148515	764.9807783296	694.2618285248282	632.8688195520926	562.5524755750582	5803.0	5784.5120045404	5777.1206528904	5762.711670752979	518.964999296	506.0939538847872	497.815755959726	489.4409155016024	6567.9807783296	6478.773833065228	6409.989472442493	6325.264146328038	6488.251064930217	-1.0	3.0	74.97	669.0	74.94	720.8964999295999	RC2-	74.85	74.76	74.72	74.33	74.2	74.18	74.01	73.86	73.84	47.99	46.91	46.72	20.81	20.81	5.7	5.47	5.0	4.21	3.81	3.81	3.4	2.73	1.0
2526	2527	2074	8	31	5751	73	5678	525	0	1.045942149	1.041586777	1.010438017	1.047207921	1.047227723	1.040128713	1.027019802	1.039178218	1.008564356	1.061019802	1.171663366	1.025118812	1.024990099	1.031772277	1.021534653	1.021534653	1.024673267	534.3307511296	506.65430001570815	472.2932143807044	464.19697377124976	5743.0	5777.1206528904	5739.0996425704	5726.713648944459	598.1535414960001	562.5364708228274	537.1825840138522	536.5236575506839	6277.3307511296	6283.774952906108	6211.3928569511045	6190.910622715709	6499.489904805542	-1.0	3.0	74.94	666.0	74.91	725.8153541496	RC2-	74.82	74.72	74.68	74.3	74.17	74.15	73.98	73.82	73.8	47.98	46.9	46.72	20.82	20.82	5.72	5.49	5.02	4.22	3.82	3.82	3.41	2.74	1.0
2527	2528	2074	8	32	5589	-20	5609	402	0	1.038917355	1.035438017	1.00877686	1.034683168	1.039306931	1.034940594	1.021237624	1.03350495	1.010188119	1.067019802	1.177752475	1.018118812	1.015584158	1.017534653	1.00150495	1.00150495	0.984693069	287.7067255295997	299.5040143859481	340.6309562387403	308.97781496026244	5678.0	5739.0996425704	5670.3338215804	5704.914735554443	499.024566096	492.53176618054704	503.5866829157845	549.6183709856166	5965.7067255296	6038.603656956348	6010.96477781914	6013.892550514705	6504.846081527131	-1.0	3.0	74.91	660.0	74.88	709.9024566096	RC2-	74.79	74.7	74.66	74.28	74.15	74.13	73.96	73.81	73.78	47.96	46.9	46.72	20.77	20.77	5.63	5.41	4.94	4.15	3.75	3.75	3.34	2.68	1.0
2528	2529	2074	9	33	5243	-272	5515	417	0	1.037909091	1.034016529	1.007677686	1.038891089	1.041029703	1.035554455	1.021435644	1.03350495	1.009811881	1.065138614	1.176673267	1.020277228	1.017980198	1.019405941	1.007762376	1.007762376	1.007544554	153.46640244960008	225.38089149218013	226.55951843751416	261.9778725589324	5609.0	5670.3338215804	5630.9140588604	5606.759622635332	408.295037896	444.3656781973072	505.9336004726158	563.0586839713299	5762.4664024496	5895.71471307258	5857.473577297914	5868.737495194264	6512.664239583548	-1.0	3.0	74.86	660.0	74.83	700.8295037896	R+	74.74	74.64	74.6	74.21	74.08	74.06	73.89	73.74	73.71	47.96	46.9	46.72	20.73	20.73	5.57	5.34	4.88	4.1	3.7	3.7	3.29	2.64	1.0
2529	2530	2074	9	34	5587	9	5578	387	0	1.031	1.026768595	1.007504132	1.02849505	1.032485149	1.025554455	1.01450495	1.025455446	1.010376238	1.062623762	1.170821782	1.01929703	1.017336634	1.020732673	0.997445545	0.997445545	1.008554455	23.45453688959992	67.20313665740434	148.0180101048212	150.62540593268545	5515.0	5630.9140588604	5518.4057449204	5604.585836670195	451.923326296	511.24685898618736	566.9780446769614	632.6300873905054	5538.4545368896	5698.117195517804	5666.423755025221	5755.211242602881	6513.437977174536	-1.0	3.0	74.83	652.0	74.8	697.1923326296001	R+	74.71	74.62	74.58	74.2	74.07	74.05	73.89	73.73	73.71	47.93	46.89	46.71	20.72	20.72	5.55	5.33	4.86	4.09	3.68	3.68	3.28	2.63	1.0
2530	2531	2074	9	35	5613	74	5539	304	0	1.033760331	1.030578512	1.005198347	1.04870297	1.040237624	1.032405941	1.023821782	1.031574257	1.010920792	1.068792079	1.18770297	1.018267327	1.015039604	1.019653465	1.002712871	1.002712871	1.023405941	60.34301344960022	142.60413327278002	146.7538028488866	163.5141238479432	5578.0	5518.4057449204	5574.4883199904	5586.914010721123	454.8804270960002	527.3507135007474	603.3987213117825	649.6092929653253	5638.3430134496	5661.00987819318	5721.242122839287	5750.428134569067	6514.74851954612	-1.0	3.0	74.8	640.0	74.77	685.4880427096	R+	74.68	74.59	74.55	74.18	74.06	74.04	73.88	73.74	73.71	47.89	46.88	46.71	20.67	20.67	5.47	5.25	4.79	4.02	3.62	3.62	3.21	2.57	1.0
2531	2532	2074	9	36	5550	28	5522	380	0	1.019099174	1.015090909	1.004404959	1.00770297	1.017445545	1.014673267	1.004	1.015574257	1.009435644	1.059514851	1.16890099	1.011089109	1.004386139	1.002544554	0.986039604	0.986039604	0.979821782	149.08573908959977	151.8689610615238	167.17210553547625	196.8249499059156	5539.0	5574.4883199904	5598.628023010399	5475.94266814094	396.356326696	511.3056479334672	581.67622098363	650.465586402843	5688.0857390896	5726.357281051924	5765.800128545876	5672.767618046855	6522.736069978061	-1.0	3.0	74.77	640.0	74.74	679.6356326696	M	74.66	74.57	74.53	74.16	74.03	74.01	73.85	73.71	73.68	47.88	46.88	46.71	20.65	20.65	5.44	5.22	4.75	3.99	3.59	3.59	3.18	2.55	1.0
2532	2533	2074	10	37	4943	-478	5421	605	0	1.003561983	0.999909091	1.001090909	0.978435644	0.998742574	0.99739604	0.992930693	0.998	1.009940594	1.061386139	1.160237624	1.006544554	1.004237624	1.001128713	0.988514851	0.988514851	0.989217822	94.4016692895998	121.82002801444388	164.3925084901922	247.4532695820408	5522.0	5598.628023010399	5446.0873117304	5548.798259808715	497.105085096	571.6927895763474	643.1012414034185	778.9655893712023	5616.4016692896	5720.448051024843	5610.479820220592	5796.251529390755	6528.006584477201	-1.0	3.0	74.72	630.0	74.69	679.7105085096	M	74.61	74.53	74.49	74.13	74.01	73.98	73.83	73.69	73.67	47.85	46.87	46.7	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
2533	2534	2074	10	38	5627	280	5347	518	0	1.003528926	0.999661157	1.001198347	1.000881188	1.002891089	1.001376238	0.996712871	1.002188119	1.007792079	1.047287129	1.137564356	1.009643564	1.004970297	1.002772277	0.984	0.984	1.003227723	-149.84180423040016	-49.99776631814802	94.13724950340828	197.6882248572674	5421.0	5446.0873117304	5447.763440320399	5388.715621522651	665.367154696	708.9571944030672	827.5446738933366	898.5094457662698	5271.1581957696	5396.089545412252	5541.900689823808	5586.403846379919	6527.612137151051	-1.0	3.0	74.7	619.0	74.67	685.5367154696	RC2-	74.59	74.51	74.47	74.12	74.01	73.98	73.84	73.71	73.68	47.8	46.85	46.69	20.66	20.66	5.45	5.23	4.77	4.01	3.6	3.6	3.2	2.56	1.0
2534	2535	2074	10	39	5114	-272	5386	774	0	0.992504132	0.988892562	0.999859504	0.985732673	0.992455446	0.996960396	0.98919802	0.997742574	1.006118812	1.041732673	1.120752475	1.003425743	0.995653465	0.992405941	0.97249505	0.97249505	0.991445545	154.00515396959986	255.1324168435721	312.8200251712205	433.9919688614417	5347.0	5447.763440320399	5332.3547586104	5427.374531204643	581.013030696	737.5960009462673	832.1582051157428	915.3724830775878	5501.0051539696	5702.895857163971	5645.17478378162	5861.366500066085	6542.784382696577	-1.0	3.0	74.66	622.0	74.63	680.1013030696	M	74.55	74.47	74.43	74.07	73.95	73.93	73.78	73.65	73.62	47.81	46.84	46.69	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
2535	2536	2074	10	40	5787	427	5360	856	0	0.98668595	0.984016529	0.998652893	0.979059406	0.988594059	0.989079208	0.984069307	0.989079208	1.006633663	1.040574257	1.122435644	0.994524752	0.973990099	0.977613861	0.964059406	0.964059406	0.981782178	52.9503707696	153.26185661685213	319.8878034758591	398.7362173620381	5386.0	5332.3547586104	5392.2434863504	5327.974717007995	905.147287696	949.9519008736672	1002.2637911789116	1049.9425746467818	5438.9503707696	5485.616615227252	5712.13128982626	5726.710934370034	6543.93519739013	-1.0	3.0	74.64	628.0	74.61	718.5147287696	RC2	74.53	74.44	74.4	74.03	73.91	73.89	73.73	73.6	73.57	47.83	46.85	46.69	20.77	20.77	5.63	5.41	4.94	4.15	3.75	3.75	3.34	2.68	1.0
2536	2537	2074	11	41	5876	504	5372	1024	0	0.981090909	0.976859504	0.997628099	0.972544554	0.980009901	0.983841584	0.979524752	0.984445545	1.006475248	1.026514851	1.093188119	0.996138614	0.989970297	0.983693069	0.971920792	0.971920792	0.987079208	330.7858106496001	459.9862817039003	498.9242558362563	597.1985194266713	5360.0	5392.2434863504	5343.6993303104	5502.422642966508	907.282225696	972.2657002452672	1027.8142820841344	1039.812522541969	5690.7858106496005	5852.229768054301	5842.623586146657	6099.62116239318	6557.32981707592	-1.0	3.0	74.63	625.0	74.6	715.7282225696	RC2	74.52	74.44	74.4	74.03	73.91	73.89	73.73	73.6	73.58	47.82	46.84	46.68	20.76	20.76	5.62	5.39	4.92	4.14	3.74	3.74	3.33	2.67	1.0
2537	2538	2074	11	42	5845	409	5436	1010	0	0.984702479	0.97985124	0.997677686	0.988564356	0.988683168	0.991039604	0.987871287	0.991168317	1.008930693	1.016920792	1.081079208	0.995910891	0.988514851	0.983594059	0.968138614	0.968138614	1.003425743	542.1937359696001	563.800792100772	643.5934053208875	697.7702829382338	5372.0	5343.6993303104	5490.9081479304	5396.541407450955	1073.600071896	1099.0554547161073	1092.364050370638	1040.108550043877	5914.1937359696	5907.500122411172	6134.501553251288	6094.31169038919	6569.848949741926	-1.0	3.0	74.62	624.0	74.59	731.3600071896	RC2	74.51	74.42	74.38	74.02	73.89	73.87	73.72	73.59	73.56	47.82	46.83	46.68	20.81	20.81	5.7	5.47	5.0	4.21	3.81	3.81	3.4	2.73	1.0
2538	2539	2074	11	43	6290	903	5387	1137	0	0.972528926	0.967421488	0.996561983	0.945940594	0.969465347	0.972831683	0.971257426	0.974722772	1.003940594	0.997742574	1.034029703	0.990247525	0.979564356	0.976207921	0.96560396	0.96560396	0.983732673	500.58704500959993	593.7063361711561	662.094751936364	781.9510550644865	5436.0	5490.9081479304	5449.0420283704	5437.726710613211	1043.837872296	1053.5443956233871	1011.4729718889783	1041.340217993924	5936.5870450096	6084.614484101557	6111.136780306764	6219.677765677698	6572.115661023325	-1.0	3.0	74.62	622.0	74.59	726.3837872296	RC2	74.51	74.43	74.39	74.03	73.91	73.89	73.74	73.61	73.58	47.8	46.82	46.67	20.79	20.79	5.67	5.44	4.97	4.18	3.78	3.78	3.37	2.7	1.0
2539	2540	2074	11	44	6813	1327	5486	1397	0	0.968694215	0.965446281	0.995719008	0.955336634	0.969237624	0.973009901	0.972019802	0.974039604	1.004168317	0.999881188	1.014851485	0.988871287	0.971168317	0.967693069	0.953108911	0.953108911	0.966653465	784.6915246096	812.8165765493162	889.7361227841186	921.498845419998	5387.0	5449.0420283704	5378.623756070399	5361.424589957484	1134.427754896	1068.3364552967073	1083.2859471325148	1036.9165296813403	6171.6915246096	6261.858604919716	6268.359878854518	6282.923435377482	6579.779499454965	-1.0	3.0	74.64	622.0	74.61	735.4427754896	RC2	74.53	74.45	74.41	74.06	73.94	73.91	73.77	73.64	73.62	47.8	46.82	46.66	20.82	20.82	5.72	5.49	5.02	4.22	3.82	3.82	3.41	2.74	1.0
2540	2541	2074	12	45	6015	508	5507	1378	0	0.966380165	0.963619835	0.997801653	0.947257426	0.965049505	0.968178218	0.965049505	0.971039604	1.002940594	0.996257426	1.015831683	0.993732673	0.985613861	0.977336634	0.959613861	0.959613861	0.97529703	1070.1961789696	1092.855137468572	1066.7544964123456	1121.7171405125423	5486.0	5378.623756070399	5382.446284220399	5456.842982553243	1296.301678496	1243.552493966227	1155.138220661152	1086.582235069446	6556.1961789696	6471.478893538972	6449.200780632745	6578.560123065785	6599.640391841139	-1.0	3.0	74.63	627.0	74.6	756.6301678496	RC2	74.52	74.44	74.4	74.04	73.92	73.89	73.74	73.61	73.58	47.82	46.82	46.67	20.9	20.9	5.85	5.61	5.14	4.33	3.93	3.93	3.52	2.83	1.0
2541	2542	2074	12	46	6808	1170	5638	1279	0	0.984677686	0.979752066	1.006884298	0.972178218	0.98529703	0.988821782	0.988029703	0.990881188	1.003930693	1.001039604	1.021633663	1.006851485	1.002811881	0.994920792	0.987257426	0.987257426	1.005465347	826.0368309295999	856.1866386087881	971.13462951112	1098.7285456986458	5507.0	5382.446284220399	5529.8633901004	5469.535790548963	1314.482976696	1205.0045264634673	1123.3664493133758	1029.2309513105265	6333.0368309296	6238.632922829187	6500.998019611519	6568.264336247608	6611.094397255721	-1.0	3.0	74.65	626.0	74.62	757.4482976695999	RC2	74.54	74.46	74.42	74.05	73.93	73.9	73.75	73.62	73.6	47.82	46.82	46.67	20.92	20.92	5.88	5.65	5.17	4.35	3.96	3.96	3.55	2.85	1.0
2542	2543	2074	12	47	7160	1478	5682	1394	0	1.007669421	1.005743802	1.018231405	1.011970297	1.011237624	1.012257426	1.011722772	1.013623762	1.010217822	1.001752475	0.995940594	1.015425743	1.017356436	1.001673267	0.985346535	0.985346535	0.98449505	1019.4315586496	1099.9643697047002	1190.858018697836	1267.0014507533365	5638.0	5529.8633901004	5614.8947440844	5459.879306953508	1174.198206096	1101.7086608285472	1013.2549386731782	1125.9131444864624	6657.4315586496	6629.8277598051	6805.7527627822365	6726.880757706844	6630.168786572576	-1.0	3.0	74.68	630.0	74.65	747.4198206096	RC2	74.57	74.48	74.44	74.07	73.94	73.92	73.76	73.63	73.6	47.85	46.83	46.66	20.92	20.92	5.88	5.65	5.17	4.35	3.96	3.96	3.55	2.85	1.0
2543	2544	2074	12	48	7963	2092	5871	1623	0	1.026553719	1.031090909	1.034991736	1.049178218	1.029148515	1.030079208	1.026267327	1.054316832	1.03909901	1.080930693	1.108445545	1.023623762	1.024762376	1.000247525	0.976485149	0.976485149	0.95290099	1317.6009519696	1362.612608934372	1389.8275921389145	1458.413293059006	5682.0	5614.8947440844	5546.4146106644	5483.990792775608	1292.540578296	1147.4156321725873	1224.877678020594	1209.0273052191574	6999.6009519696	6977.507353018773	6936.242202803314	6942.404085834613	6640.349521255914	-1.0	3.0	74.73	636.0	74.7	765.2540578296	RC2	74.61	74.52	74.48	74.11	73.98	73.95	73.78	73.66	73.62	47.94	46.88	46.69	21.02	21.02	6.05	5.8	5.32	4.49	4.09	4.09	3.68	2.96	1.0
2544	2545	2075	1	1	7317	1422	5895	1648	0	1.144454545	1.15268595	1.068933884	1.076118812	1.093881188	1.114752475	1.116554455	1.194841584	1.071346535	1.247386139	1.325158416	1.076693069	1.083673267	1.072712871	1.041970297	1.041970297	1.002366337	1730.1423971296003	1679.8750074873085	1665.8336874545255	1713.165270950175	5871.0	5546.4146106644	5629.6634623404	5565.93193116031	1434.320502096	1426.580605015747	1357.8148193701052	1262.22689401781	7601.142397129601	7226.289618151708	7295.497149794925	7279.097202110485	6668.729106675127	-1.0	3.0	74.76	647.0	74.73	790.4320502096	RC2	74.64	74.54	74.5	74.08	73.93	73.9	73.65	73.53	73.49	48.06	47.0	46.75	21.19	21.19	6.33	6.07	5.58	4.72	4.33	4.33	3.91	3.15	1.0
2545	2546	2075	1	2	6534	694	5840	1402	0	1.397793388	1.412917355	1.128677686	1.175029703	1.219534653	1.308029703	1.326	1.541792079	1.122811881	1.594683168	1.568019802	1.123584158	1.125792079	1.116425743	1.075584158	1.075584158	1.027257426	1533.6306258096	1550.420444018836	1630.6302811343126	1572.6333417822757	5895.0	5629.6634623404	5764.2073006144	5625.454864079619	1612.097145096	1488.2386394683474	1358.4348978756527	1342.8840501750835	7428.6306258096	7180.083906359236	7394.837581748712	7198.088205861895	6686.024169990983	-1.0	2.0	74.76	654.0	74.73	815.2097145096	RC2	74.63	74.52	74.47	73.99	73.77	73.71	73.3	73.23	73.16	48.21	47.19	46.8	21.42	21.42	6.71	6.44	5.94	5.02	4.64	4.64	4.21	3.4	1.0
