, ID,PARAM,TYPE,YEAR,DD,MONTH,wt_lvl__m,month
2085,02OA039,2,9,1982,9,Jan,21.44,1
2086,02OA039,2,9,1982,10,Jan,21.29,1
2087,02OA039,2,9,1982,11,Jan,21.11,1
2088,02OA039,2,9,1982,12,Jan,20.99,1
2089,02OA039,2,9,1982,13,Jan,21.12,1
2090,02OA039,2,9,1982,14,Jan,21.12,1
2091,02OA039,2,9,1982,15,Jan,21.1,1
2092,02OA039,2,9,1982,16,Jan,21.2,1
2093,02OA039,2,9,1982,17,Jan,21.21,1
2094,02OA039,2,9,1982,18,Jan,21.3,1
2095,02OA039,2,9,1982,19,Jan,21.44,1
2096,02OA039,2,9,1982,20,Jan,21.46,1
2097,02OA039,2,9,1982,21,Jan,21.52,1
2098,02OA039,2,9,1982,22,Jan,21.58,1
2099,02OA039,2,9,1982,23,Jan,21.57,1
2100,02OA039,2,9,1982,24,Jan,21.54,1
2101,02OA039,2,9,1982,25,Jan,21.52,1
2102,02OA039,2,9,1982,26,Jan,21.59,1
2103,02OA039,2,9,1982,27,Jan,21.64,1
2104,02OA039,2,9,1982,28,Jan,21.64,1
2105,02OA039,2,9,1982,29,Jan,21.62,1
2106,02OA039,2,9,1982,30,Jan,21.71,1
2107,02OA039,2,9,1982,31,Jan,21.75,1
5425,02OA039,2,9,1982,1,Feb,21.71,2
5426,02OA039,2,9,1982,2,Feb,21.74,2
5427,02OA039,2,9,1982,3,Feb,21.69,2
5428,02OA039,2,9,1982,4,Feb,21.53,2
5429,02OA039,2,9,1982,5,Feb,21.52,2
5430,02OA039,2,9,1982,6,Feb,21.48,2
5431,02OA039,2,9,1982,7,Feb,21.52,2
5432,02OA039,2,9,1982,8,Feb,21.56,2
5433,02OA039,2,9,1982,9,Feb,21.64,2
5434,02OA039,2,9,1982,10,Feb,21.59,2
5435,02OA039,2,9,1982,11,Feb,21.55,2
5436,02OA039,2,9,1982,12,Feb,21.53,2
5437,02OA039,2,9,1982,13,Feb,21.48,2
5438,02OA039,2,9,1982,14,Feb,21.43,2
5439,02OA039,2,9,1982,15,Feb,21.45,2
5440,02OA039,2,9,1982,16,Feb,21.28,2
5441,02OA039,2,9,1982,17,Feb,21.32,2
5442,02OA039,2,9,1982,18,Feb,21.38,2
5443,02OA039,2,9,1982,19,Feb,21.42,2
5444,02OA039,2,9,1982,20,Feb,21.36,2
5445,02OA039,2,9,1982,21,Feb,21.22,2
5446,02OA039,2,9,1982,22,Feb,21.25,2
5447,02OA039,2,9,1982,23,Feb,21.37,2
5448,02OA039,2,9,1982,24,Feb,21.38,2
5449,02OA039,2,9,1982,25,Feb,21.54,2
5450,02OA039,2,9,1982,26,Feb,21.7,2
5451,02OA039,2,9,1982,27,Feb,21.7,2
5452,02OA039,2,9,1982,28,Feb,21.6,2
5453,02OA039,2,9,1982,29,Feb,,2
5454,02OA039,2,9,1982,30,Feb,,2
5455,02OA039,2,9,1982,31,Feb,,2
8773,02OA039,2,9,1982,1,Mar,21.61,3
8774,02OA039,2,9,1982,2,Mar,21.65,3
8775,02OA039,2,9,1982,3,Mar,21.55,3
8776,02OA039,2,9,1982,4,Mar,21.65,3
8777,02OA039,2,9,1982,5,Mar,21.52,3
8778,02OA039,2,9,1982,6,Mar,21.37,3
8779,02OA039,2,9,1982,7,Mar,21.23,3
8780,02OA039,2,9,1982,8,Mar,21.23,3
8781,02OA039,2,9,1982,9,Mar,21.34,3
8782,02OA039,2,9,1982,10,Mar,21.41,3
8783,02OA039,2,9,1982,11,Mar,21.24,3
8784,02OA039,2,9,1982,12,Mar,21.17,3
8785,02OA039,2,9,1982,13,Mar,21.1,3
8786,02OA039,2,9,1982,14,Mar,21.09,3
8787,02OA039,2,9,1982,15,Mar,21.26,3
8788,02OA039,2,9,1982,16,Mar,21.27,3
8789,02OA039,2,9,1982,17,Mar,21.27,3
8790,02OA039,2,9,1982,18,Mar,21.25,3
8791,02OA039,2,9,1982,19,Mar,21.13,3
8792,02OA039,2,9,1982,20,Mar,21.19,3
8793,02OA039,2,9,1982,21,Mar,21.22,3
8794,02OA039,2,9,1982,22,Mar,21.28,3
8795,02OA039,2,9,1982,23,Mar,21.26,3
8796,02OA039,2,9,1982,24,Mar,21.27,3
8797,02OA039,2,9,1982,25,Mar,21.31,3
8798,02OA039,2,9,1982,26,Mar,21.38,3
8799,02OA039,2,9,1982,27,Mar,21.51,3
8800,02OA039,2,9,1982,28,Mar,21.54,3
8801,02OA039,2,9,1982,29,Mar,21.49,3
8802,02OA039,2,9,1982,30,Mar,21.44,3
8803,02OA039,2,9,1982,31,Mar,21.48,3
12121,02OA039,2,9,1982,1,Apr,21.72,4
12122,02OA039,2,9,1982,2,Apr,21.93,4
12123,02OA039,2,9,1982,3,Apr,21.83,4
12124,02OA039,2,9,1982,4,Apr,21.66,4
12125,02OA039,2,9,1982,5,Apr,21.78,4
12126,02OA039,2,9,1982,6,Apr,21.83,4
12127,02OA039,2,9,1982,7,Apr,21.86,4
12128,02OA039,2,9,1982,8,Apr,21.71,4
12129,02OA039,2,9,1982,9,Apr,21.58,4
12130,02OA039,2,9,1982,10,Apr,21.51,4
12131,02OA039,2,9,1982,11,Apr,21.59,4
12132,02OA039,2,9,1982,12,Apr,21.67,4
12133,02OA039,2,9,1982,13,Apr,21.62,4
12134,02OA039,2,9,1982,14,Apr,21.59,4
12135,02OA039,2,9,1982,15,Apr,21.65,4
12136,02OA039,2,9,1982,16,Apr,21.71,4
12137,02OA039,2,9,1982,17,Apr,21.78,4
12138,02OA039,2,9,1982,18,Apr,21.98,4
12139,02OA039,2,9,1982,19,Apr,21.91,4
12140,02OA039,2,9,1982,20,Apr,21.7,4
12141,02OA039,2,9,1982,21,Apr,21.81,4
12142,02OA039,2,9,1982,22,Apr,21.85,4
12143,02OA039,2,9,1982,23,Apr,21.75,4
12144,02OA039,2,9,1982,24,Apr,21.76,4
12145,02OA039,2,9,1982,25,Apr,21.86,4
12146,02OA039,2,9,1982,26,Apr,21.98,4
12147,02OA039,2,9,1982,27,Apr,22.06,4
12148,02OA039,2,9,1982,28,Apr,22.08,4
12149,02OA039,2,9,1982,29,Apr,22.09,4
12150,02OA039,2,9,1982,30,Apr,21.94,4
12151,02OA039,2,9,1982,31,Apr,,4
15469,02OA039,2,9,1982,1,May,21.98,5
15470,02OA039,2,9,1982,2,May,22.03,5
15471,02OA039,2,9,1982,3,May,22.02,5
15472,02OA039,2,9,1982,4,May,21.99,5
15473,02OA039,2,9,1982,5,May,21.98,5
15474,02OA039,2,9,1982,6,May,21.89,5
15475,02OA039,2,9,1982,7,May,21.84,5
15476,02OA039,2,9,1982,8,May,21.89,5
15477,02OA039,2,9,1982,9,May,21.85,5
15478,02OA039,2,9,1982,10,May,21.77,5
15479,02OA039,2,9,1982,11,May,21.81,5
15480,02OA039,2,9,1982,12,May,21.66,5
15481,02OA039,2,9,1982,13,May,21.7,5
15482,02OA039,2,9,1982,14,May,21.69,5
15483,02OA039,2,9,1982,15,May,21.63,5
15484,02OA039,2,9,1982,16,May,21.59,5
15485,02OA039,2,9,1982,17,May,21.56,5
15486,02OA039,2,9,1982,18,May,21.55,5
15487,02OA039,2,9,1982,19,May,21.45,5
15488,02OA039,2,9,1982,20,May,21.46,5
15489,02OA039,2,9,1982,21,May,21.42,5
15490,02OA039,2,9,1982,22,May,21.4,5
15491,02OA039,2,9,1982,23,May,21.36,5
15492,02OA039,2,9,1982,24,May,21.41,5
15493,02OA039,2,9,1982,25,May,21.37,5
15494,02OA039,2,9,1982,26,May,21.37,5
15495,02OA039,2,9,1982,27,May,21.4,5
15496,02OA039,2,9,1982,28,May,21.35,5
15497,02OA039,2,9,1982,29,May,21.39,5
15498,02OA039,2,9,1982,30,May,21.33,5
15499,02OA039,2,9,1982,31,May,21.3,5
18817,02OA039,2,9,1982,1,Jun,21.29,6
18818,02OA039,2,9,1982,2,Jun,21.32,6
18819,02OA039,2,9,1982,3,Jun,21.36,6
18820,02OA039,2,9,1982,4,Jun,21.32,6
18821,02OA039,2,9,1982,5,Jun,21.4,6
18822,02OA039,2,9,1982,6,Jun,21.39,6
18823,02OA039,2,9,1982,7,Jun,21.45,6
18824,02OA039,2,9,1982,8,Jun,21.43,6
18825,02OA039,2,9,1982,9,Jun,21.4,6
18826,02OA039,2,9,1982,10,Jun,21.41,6
18827,02OA039,2,9,1982,11,Jun,21.44,6
18828,02OA039,2,9,1982,12,Jun,21.48,6
18829,02OA039,2,9,1982,13,Jun,21.5,6
18830,02OA039,2,9,1982,14,Jun,21.45,6
18831,02OA039,2,9,1982,15,Jun,21.45,6
18832,02OA039,2,9,1982,16,Jun,21.47,6
18833,02OA039,2,9,1982,17,Jun,21.42,6
18834,02OA039,2,9,1982,18,Jun,21.5,6
18835,02OA039,2,9,1982,19,Jun,21.46,6
18836,02OA039,2,9,1982,20,Jun,21.57,6
18837,02OA039,2,9,1982,21,Jun,21.47,6
18838,02OA039,2,9,1982,22,Jun,21.51,6
18839,02OA039,2,9,1982,23,Jun,21.53,6
18840,02OA039,2,9,1982,24,Jun,21.52,6
18841,02OA039,2,9,1982,25,Jun,21.53,6
18842,02OA039,2,9,1982,26,Jun,21.51,6
18843,02OA039,2,9,1982,27,Jun,21.51,6
18844,02OA039,2,9,1982,28,Jun,21.47,6
18845,02OA039,2,9,1982,29,Jun,21.46,6
18846,02OA039,2,9,1982,30,Jun,21.5,6
18847,02OA039,2,9,1982,31,Jun,,6
22165,02OA039,2,9,1982,1,Jul,21.46,7
22166,02OA039,2,9,1982,2,Jul,21.48,7
22167,02OA039,2,9,1982,3,Jul,21.45,7
22168,02OA039,2,9,1982,4,Jul,21.49,7
22169,02OA039,2,9,1982,5,Jul,21.48,7
22170,02OA039,2,9,1982,6,Jul,21.5,7
22171,02OA039,2,9,1982,7,Jul,21.5,7
22172,02OA039,2,9,1982,8,Jul,21.51,7
22173,02OA039,2,9,1982,9,Jul,21.51,7
22174,02OA039,2,9,1982,10,Jul,21.43,7
22175,02OA039,2,9,1982,11,Jul,21.45,7
22176,02OA039,2,9,1982,12,Jul,21.45,7
22177,02OA039,2,9,1982,13,Jul,21.43,7
22178,02OA039,2,9,1982,14,Jul,21.39,7
22179,02OA039,2,9,1982,15,Jul,21.37,7
22180,02OA039,2,9,1982,16,Jul,21.43,7
22181,02OA039,2,9,1982,17,Jul,21.42,7
22182,02OA039,2,9,1982,18,Jul,21.41,7
22183,02OA039,2,9,1982,19,Jul,21.43,7
22184,02OA039,2,9,1982,20,Jul,21.39,7
22185,02OA039,2,9,1982,21,Jul,21.38,7
22186,02OA039,2,9,1982,22,Jul,21.35,7
22187,02OA039,2,9,1982,23,Jul,21.37,7
22188,02OA039,2,9,1982,24,Jul,21.39,7
22189,02OA039,2,9,1982,25,Jul,21.33,7
22190,02OA039,2,9,1982,26,Jul,21.31,7
22191,02OA039,2,9,1982,27,Jul,21.3,7
22192,02OA039,2,9,1982,28,Jul,21.33,7
22193,02OA039,2,9,1982,29,Jul,21.38,7
22194,02OA039,2,9,1982,30,Jul,,7
22195,02OA039,2,9,1982,31,Jul,,7
25513,02OA039,2,9,1982,1,Aug,,8
25514,02OA039,2,9,1982,2,Aug,21.27,8
25515,02OA039,2,9,1982,3,Aug,21.3,8
25516,02OA039,2,9,1982,4,Aug,21.37,8
25517,02OA039,2,9,1982,5,Aug,21.31,8
25518,02OA039,2,9,1982,6,Aug,21.27,8
25519,02OA039,2,9,1982,7,Aug,21.28,8
25520,02OA039,2,9,1982,8,Aug,21.29,8
25521,02OA039,2,9,1982,9,Aug,21.35,8
25522,02OA039,2,9,1982,10,Aug,21.35,8
25523,02OA039,2,9,1982,11,Aug,21.31,8
25524,02OA039,2,9,1982,12,Aug,21.22,8
25525,02OA039,2,9,1982,13,Aug,21.28,8
25526,02OA039,2,9,1982,14,Aug,21.3,8
25527,02OA039,2,9,1982,15,Aug,21.21,8
25528,02OA039,2,9,1982,16,Aug,21.24,8
25529,02OA039,2,9,1982,17,Aug,21.18,8
25530,02OA039,2,9,1982,18,Aug,21.2,8
25531,02OA039,2,9,1982,19,Aug,21.19,8
25532,02OA039,2,9,1982,20,Aug,,8
25533,02OA039,2,9,1982,21,Aug,21.2,8
25534,02OA039,2,9,1982,22,Aug,21.18,8
25535,02OA039,2,9,1982,23,Aug,21.14,8
25536,02OA039,2,9,1982,24,Aug,21.17,8
25537,02OA039,2,9,1982,25,Aug,21.24,8
25538,02OA039,2,9,1982,26,Aug,21.33,8
25539,02OA039,2,9,1982,27,Aug,21.29,8
25540,02OA039,2,9,1982,28,Aug,21.25,8
25541,02OA039,2,9,1982,29,Aug,21.23,8
25542,02OA039,2,9,1982,30,Aug,21.21,8
25543,02OA039,2,9,1982,31,Aug,21.24,8
28861,02OA039,2,9,1982,1,Sep,21.24,9
28862,02OA039,2,9,1982,2,Sep,21.27,9
28863,02OA039,2,9,1982,3,Sep,21.33,9
28864,02OA039,2,9,1982,4,Sep,21.25,9
28865,02OA039,2,9,1982,5,Sep,21.17,9
28866,02OA039,2,9,1982,6,Sep,21.23,9
28867,02OA039,2,9,1982,7,Sep,21.19,9
28868,02OA039,2,9,1982,8,Sep,21.17,9
28869,02OA039,2,9,1982,9,Sep,21.23,9
28870,02OA039,2,9,1982,10,Sep,21.18,9
28871,02OA039,2,9,1982,11,Sep,21.16,9
28872,02OA039,2,9,1982,12,Sep,21.21,9
28873,02OA039,2,9,1982,13,Sep,21.18,9
28874,02OA039,2,9,1982,14,Sep,21.16,9
28875,02OA039,2,9,1982,15,Sep,21.2,9
28876,02OA039,2,9,1982,16,Sep,21.19,9
28877,02OA039,2,9,1982,17,Sep,21.26,9
28878,02OA039,2,9,1982,18,Sep,21.29,9
28879,02OA039,2,9,1982,19,Sep,21.13,9
28880,02OA039,2,9,1982,20,Sep,21.15,9
28881,02OA039,2,9,1982,21,Sep,21.17,9
28882,02OA039,2,9,1982,22,Sep,21.17,9
28883,02OA039,2,9,1982,23,Sep,21.19,9
28884,02OA039,2,9,1982,24,Sep,21.32,9
28885,02OA039,2,9,1982,25,Sep,21.13,9
28886,02OA039,2,9,1982,26,Sep,21.05,9
28887,02OA039,2,9,1982,27,Sep,21.19,9
28888,02OA039,2,9,1982,28,Sep,21.22,9
28889,02OA039,2,9,1982,29,Sep,21.16,9
28890,02OA039,2,9,1982,30,Sep,21.16,9
28891,02OA039,2,9,1982,31,Sep,,9
32209,02OA039,2,9,1982,1,Oct,21.19,10
32210,02OA039,2,9,1982,2,Oct,21.17,10
32211,02OA039,2,9,1982,3,Oct,21.17,10
32212,02OA039,2,9,1982,4,Oct,21.2,10
32213,02OA039,2,9,1982,5,Oct,21.18,10
32214,02OA039,2,9,1982,6,Oct,21.17,10
32215,02OA039,2,9,1982,7,Oct,21.14,10
32216,02OA039,2,9,1982,8,Oct,21.16,10
32217,02OA039,2,9,1982,9,Oct,21.18,10
32218,02OA039,2,9,1982,10,Oct,21.14,10
32219,02OA039,2,9,1982,11,Oct,21.19,10
32220,02OA039,2,9,1982,12,Oct,21.16,10
32221,02OA039,2,9,1982,13,Oct,21.14,10
32222,02OA039,2,9,1982,14,Oct,21.15,10
32223,02OA039,2,9,1982,15,Oct,21.15,10
32224,02OA039,2,9,1982,16,Oct,21.11,10
32225,02OA039,2,9,1982,17,Oct,21.05,10
32226,02OA039,2,9,1982,18,Oct,21.09,10
32227,02OA039,2,9,1982,19,Oct,21.17,10
32228,02OA039,2,9,1982,20,Oct,21.16,10
32229,02OA039,2,9,1982,21,Oct,21.12,10
32230,02OA039,2,9,1982,22,Oct,21.09,10
32231,02OA039,2,9,1982,23,Oct,21.04,10
32232,02OA039,2,9,1982,24,Oct,21.07,10
32233,02OA039,2,9,1982,25,Oct,21.08,10
32234,02OA039,2,9,1982,26,Oct,21.12,10
32235,02OA039,2,9,1982,27,Oct,21.15,10
32236,02OA039,2,9,1982,28,Oct,21.13,10
32237,02OA039,2,9,1982,29,Oct,21.08,10
32238,02OA039,2,9,1982,30,Oct,21.15,10
32239,02OA039,2,9,1982,31,Oct,21.12,10
35557,02OA039,2,9,1982,1,Nov,21.05,11
35558,02OA039,2,9,1982,2,Nov,21.07,11
35559,02OA039,2,9,1982,3,Nov,21.15,11
35560,02OA039,2,9,1982,4,Nov,21.19,11
35561,02OA039,2,9,1982,5,Nov,21.35,11
35562,02OA039,2,9,1982,6,Nov,21.48,11
35563,02OA039,2,9,1982,7,Nov,21.32,11
35564,02OA039,2,9,1982,8,Nov,21.28,11
35565,02OA039,2,9,1982,9,Nov,21.28,11
35566,02OA039,2,9,1982,10,Nov,21.31,11
35567,02OA039,2,9,1982,11,Nov,21.26,11
35568,02OA039,2,9,1982,12,Nov,21.26,11
35569,02OA039,2,9,1982,13,Nov,21.28,11
35570,02OA039,2,9,1982,14,Nov,21.3,11
35571,02OA039,2,9,1982,15,Nov,21.28,11
35572,02OA039,2,9,1982,16,Nov,21.34,11
35573,02OA039,2,9,1982,17,Nov,21.32,11
35574,02OA039,2,9,1982,18,Nov,21.28,11
35575,02OA039,2,9,1982,19,Nov,21.27,11
35576,02OA039,2,9,1982,20,Nov,21.23,11
35577,02OA039,2,9,1982,21,Nov,21.36,11
35578,02OA039,2,9,1982,22,Nov,21.35,11
35579,02OA039,2,9,1982,23,Nov,21.28,11
35580,02OA039,2,9,1982,24,Nov,21.3,11
35581,02OA039,2,9,1982,25,Nov,21.34,11
35582,02OA039,2,9,1982,26,Nov,21.33,11
35583,02OA039,2,9,1982,27,Nov,21.35,11
35584,02OA039,2,9,1982,28,Nov,21.36,11
35585,02OA039,2,9,1982,29,Nov,21.32,11
35586,02OA039,2,9,1982,30,Nov,21.35,11
35587,02OA039,2,9,1982,31,Nov,,11
38905,02OA039,2,9,1982,1,Dec,21.39,12
38906,02OA039,2,9,1982,2,Dec,21.46,12
38907,02OA039,2,9,1982,3,Dec,21.5,12
38908,02OA039,2,9,1982,4,Dec,21.53,12
38909,02OA039,2,9,1982,5,Dec,21.52,12
38910,02OA039,2,9,1982,6,Dec,21.54,12
38911,02OA039,2,9,1982,7,Dec,21.54,12
38912,02OA039,2,9,1982,8,Dec,21.49,12
38913,02OA039,2,9,1982,9,Dec,21.46,12
38914,02OA039,2,9,1982,10,Dec,21.51,12
38915,02OA039,2,9,1982,11,Dec,21.6,12
38916,02OA039,2,9,1982,12,Dec,21.52,12
38917,02OA039,2,9,1982,13,Dec,21.49,12
38918,02OA039,2,9,1982,14,Dec,21.45,12
38919,02OA039,2,9,1982,15,Dec,21.54,12
38920,02OA039,2,9,1982,16,Dec,21.5,12
38921,02OA039,2,9,1982,17,Dec,21.57,12
38922,02OA039,2,9,1982,18,Dec,21.48,12
38923,02OA039,2,9,1982,19,Dec,21.46,12
38924,02OA039,2,9,1982,20,Dec,21.49,12
38925,02OA039,2,9,1982,21,Dec,21.47,12
38926,02OA039,2,9,1982,22,Dec,21.45,12
38927,02OA039,2,9,1982,23,Dec,21.48,12
38928,02OA039,2,9,1982,24,Dec,21.43,12
38929,02OA039,2,9,1982,25,Dec,21.41,12
38930,02OA039,2,9,1982,26,Dec,21.34,12
38931,02OA039,2,9,1982,27,Dec,21.5,12
38932,02OA039,2,9,1982,28,Dec,21.52,12
38933,02OA039,2,9,1982,29,Dec,21.58,12
38934,02OA039,2,9,1982,30,Dec,21.48,12
38935,02OA039,2,9,1982,31,Dec,21.44,12
2108,02OA039,2,9,1983,1,Jan,21.43,1
2109,02OA039,2,9,1983,2,Jan,21.34,1
2110,02OA039,2,9,1983,3,Jan,21.31,1
2111,02OA039,2,9,1983,4,Jan,21.29,1
2112,02OA039,2,9,1983,5,Jan,21.32,1
2113,02OA039,2,9,1983,6,Jan,21.26,1
2114,02OA039,2,9,1983,7,Jan,21.21,1
2115,02OA039,2,9,1983,8,Jan,21.26,1
2116,02OA039,2,9,1983,9,Jan,21.22,1
2117,02OA039,2,9,1983,10,Jan,21.25,1
2118,02OA039,2,9,1983,11,Jan,21.27,1
2119,02OA039,2,9,1983,12,Jan,21.28,1
2120,02OA039,2,9,1983,13,Jan,21.29,1
2121,02OA039,2,9,1983,14,Jan,21.34,1
2122,02OA039,2,9,1983,15,Jan,21.41,1
2123,02OA039,2,9,1983,16,Jan,21.36,1
2124,02OA039,2,9,1983,17,Jan,21.33,1
2125,02OA039,2,9,1983,18,Jan,21.3,1
2126,02OA039,2,9,1983,19,Jan,21.33,1
2127,02OA039,2,9,1983,20,Jan,21.28,1
2128,02OA039,2,9,1983,21,Jan,21.29,1
2129,02OA039,2,9,1983,22,Jan,21.43,1
2130,02OA039,2,9,1983,23,Jan,21.39,1
2131,02OA039,2,9,1983,24,Jan,21.28,1
2132,02OA039,2,9,1983,25,Jan,21.05,1
2133,02OA039,2,9,1983,26,Jan,21.06,1
2134,02OA039,2,9,1983,27,Jan,21.28,1
2135,02OA039,2,9,1983,28,Jan,21.34,1
2136,02OA039,2,9,1983,29,Jan,21.32,1
2137,02OA039,2,9,1983,30,Jan,21.35,1
2138,02OA039,2,9,1983,31,Jan,21.27,1
5456,02OA039,2,9,1983,1,Feb,21.21,2
5457,02OA039,2,9,1983,2,Feb,21.31,2
5458,02OA039,2,9,1983,3,Feb,21.34,2
5459,02OA039,2,9,1983,4,Feb,21.49,2
5460,02OA039,2,9,1983,5,Feb,21.56,2
5461,02OA039,2,9,1983,6,Feb,21.58,2
5462,02OA039,2,9,1983,7,Feb,21.62,2
5463,02OA039,2,9,1983,8,Feb,21.59,2
5464,02OA039,2,9,1983,9,Feb,21.56,2
5465,02OA039,2,9,1983,10,Feb,21.48,2
5466,02OA039,2,9,1983,11,Feb,21.43,2
5467,02OA039,2,9,1983,12,Feb,21.46,2
5468,02OA039,2,9,1983,13,Feb,21.38,2
5469,02OA039,2,9,1983,14,Feb,21.19,2
5470,02OA039,2,9,1983,15,Feb,21.06,2
5471,02OA039,2,9,1983,16,Feb,21.06,2
5472,02OA039,2,9,1983,17,Feb,21.07,2
5473,02OA039,2,9,1983,18,Feb,21.17,2
5474,02OA039,2,9,1983,19,Feb,21.38,2
5475,02OA039,2,9,1983,20,Feb,21.44,2
5476,02OA039,2,9,1983,21,Feb,21.39,2
5477,02OA039,2,9,1983,22,Feb,21.4,2
5478,02OA039,2,9,1983,23,Feb,21.41,2
5479,02OA039,2,9,1983,24,Feb,21.41,2
5480,02OA039,2,9,1983,25,Feb,21.38,2
5481,02OA039,2,9,1983,26,Feb,21.39,2
5482,02OA039,2,9,1983,27,Feb,21.5,2
5483,02OA039,2,9,1983,28,Feb,21.37,2
5484,02OA039,2,9,1983,29,Feb,,2
5485,02OA039,2,9,1983,30,Feb,,2
5486,02OA039,2,9,1983,31,Feb,,2
8804,02OA039,2,9,1983,1,Mar,21.38,3
8805,02OA039,2,9,1983,2,Mar,21.39,3
8806,02OA039,2,9,1983,3,Mar,21.39,3
8807,02OA039,2,9,1983,4,Mar,21.37,3
8808,02OA039,2,9,1983,5,Mar,21.36,3
8809,02OA039,2,9,1983,6,Mar,21.32,3
8810,02OA039,2,9,1983,7,Mar,21.35,3
8811,02OA039,2,9,1983,8,Mar,21.38,3
8812,02OA039,2,9,1983,9,Mar,21.4,3
8813,02OA039,2,9,1983,10,Mar,21.47,3
8814,02OA039,2,9,1983,11,Mar,21.52,3
8815,02OA039,2,9,1983,12,Mar,21.54,3
8816,02OA039,2,9,1983,13,Mar,21.51,3
8817,02OA039,2,9,1983,14,Mar,21.47,3
8818,02OA039,2,9,1983,15,Mar,21.52,3
8819,02OA039,2,9,1983,16,Mar,21.54,3
8820,02OA039,2,9,1983,17,Mar,21.45,3
8821,02OA039,2,9,1983,18,Mar,21.53,3
8822,02OA039,2,9,1983,19,Mar,21.51,3
8823,02OA039,2,9,1983,20,Mar,21.91,3
8824,02OA039,2,9,1983,21,Mar,21.94,3
8825,02OA039,2,9,1983,22,Mar,21.88,3
8826,02OA039,2,9,1983,23,Mar,21.83,3
8827,02OA039,2,9,1983,24,Mar,21.61,3
8828,02OA039,2,9,1983,25,Mar,21.56,3
8829,02OA039,2,9,1983,26,Mar,21.44,3
8830,02OA039,2,9,1983,27,Mar,21.51,3
8831,02OA039,2,9,1983,28,Mar,21.47,3
8832,02OA039,2,9,1983,29,Mar,21.53,3
8833,02OA039,2,9,1983,30,Mar,21.52,3
8834,02OA039,2,9,1983,31,Mar,21.42,3
12152,02OA039,2,9,1983,1,Apr,21.46,4
12153,02OA039,2,9,1983,2,Apr,21.44,4
12154,02OA039,2,9,1983,3,Apr,21.41,4
12155,02OA039,2,9,1983,4,Apr,21.5,4
12156,02OA039,2,9,1983,5,Apr,21.58,4
12157,02OA039,2,9,1983,6,Apr,21.55,4
12158,02OA039,2,9,1983,7,Apr,21.49,4
12159,02OA039,2,9,1983,8,Apr,21.54,4
12160,02OA039,2,9,1983,9,Apr,21.55,4
12161,02OA039,2,9,1983,10,Apr,21.55,4
12162,02OA039,2,9,1983,11,Apr,21.65,4
12163,02OA039,2,9,1983,12,Apr,21.8,4
12164,02OA039,2,9,1983,13,Apr,21.76,4
12165,02OA039,2,9,1983,14,Apr,21.71,4
12166,02OA039,2,9,1983,15,Apr,21.77,4
12167,02OA039,2,9,1983,16,Apr,21.86,4
12168,02OA039,2,9,1983,17,Apr,22.03,4
12169,02OA039,2,9,1983,18,Apr,22.09,4
12170,02OA039,2,9,1983,19,Apr,21.9,4
12171,02OA039,2,9,1983,20,Apr,21.92,4
12172,02OA039,2,9,1983,21,Apr,21.97,4
12173,02OA039,2,9,1983,22,Apr,21.79,4
12174,02OA039,2,9,1983,23,Apr,21.81,4
12175,02OA039,2,9,1983,24,Apr,21.76,4
12176,02OA039,2,9,1983,25,Apr,21.81,4
12177,02OA039,2,9,1983,26,Apr,21.96,4
12178,02OA039,2,9,1983,27,Apr,21.94,4
12179,02OA039,2,9,1983,28,Apr,21.8,4
12180,02OA039,2,9,1983,29,Apr,21.8,4
12181,02OA039,2,9,1983,30,Apr,21.76,4
12182,02OA039,2,9,1983,31,Apr,,4
15500,02OA039,2,9,1983,1,May,21.81,5
15501,02OA039,2,9,1983,2,May,21.83,5
15502,02OA039,2,9,1983,3,May,21.98,5
15503,02OA039,2,9,1983,4,May,22.09,5
15504,02OA039,2,9,1983,5,May,22.13,5
15505,02OA039,2,9,1983,6,May,22.2,5
15506,02OA039,2,9,1983,7,May,22.07,5
15507,02OA039,2,9,1983,8,May,22.03,5
15508,02OA039,2,9,1983,9,May,22.09,5
15509,02OA039,2,9,1983,10,May,22.17,5
15510,02OA039,2,9,1983,11,May,22.31,5
15511,02OA039,2,9,1983,12,May,22.4,5
15512,02OA039,2,9,1983,13,May,22.25,5
15513,02OA039,2,9,1983,14,May,22.22,5
15514,02OA039,2,9,1983,15,May,22.31,5
15515,02OA039,2,9,1983,16,May,22.32,5
15516,02OA039,2,9,1983,17,May,22.16,5
15517,02OA039,2,9,1983,18,May,22.18,5
15518,02OA039,2,9,1983,19,May,22.1,5
15519,02OA039,2,9,1983,20,May,22.08,5
15520,02OA039,2,9,1983,21,May,22.12,5
15521,02OA039,2,9,1983,22,May,22.08,5
15522,02OA039,2,9,1983,23,May,22.1,5
15523,02OA039,2,9,1983,24,May,22.07,5
15524,02OA039,2,9,1983,25,May,22.01,5
15525,02OA039,2,9,1983,26,May,22.01,5
15526,02OA039,2,9,1983,27,May,21.99,5
15527,02OA039,2,9,1983,28,May,22.05,5
15528,02OA039,2,9,1983,29,May,22.04,5
15529,02OA039,2,9,1983,30,May,22.1,5
15530,02OA039,2,9,1983,31,May,22.14,5
18848,02OA039,2,9,1983,1,Jun,22.2,6
18849,02OA039,2,9,1983,2,Jun,22.14,6
18850,02OA039,2,9,1983,3,Jun,22.13,6
18851,02OA039,2,9,1983,4,Jun,22.11,6
